CampaignId,CampaignName,Date,Device,Cost,Impressions,Clicks,AllConversions,Conversions,CostPerAllConversion,Engagements,VideoQuartile100Rate,VideoQuartile75Rate,VideoQuartile50Rate,VideoQuartile25Rate,VideoViews
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-03,Computers,21066,262,41,3.14,2.07,6701.03,0,0,0,0,0,0
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-10,Computers,11142,187,16,1,0,11142,0,0,0,0,0,0
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-19,Computers,15008,210,26,1.61,1.08,9350.61,0,0,0,0,0,0
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-08,Computers,29071,306,37,3,2,9690.33,0,0,0,0,0,0
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-21,Computers,24021,258,36,0,0,0,0,0,0,0,0,0
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-13,Computers,28508,306,38,1,0,28508,0,0,0,0,0,0
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-05,Computers,5096,135,12,2,0,2548,0,0,0,0,0,0
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-18,Computers,15780,213,29,0,0,0,0,0,0,0,0,0
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-14,Computers,28928,283,38,0,0,0,0,0,0,0,0,0
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-22,Computers,28077,276,38,0,0,0,0,0,0,0,0,0
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-02,Computers,9141,197,25,0,0,0,0,0,0,0,0,0
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-15,Computers,32801,357,36,0,0,0,0,0,0,0,0,0
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-17,Computers,17733,204,24,0,0,0,0,0,0,0,0,0
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-12,Computers,35013,242,40,0,0,0,0,0,0,0,0,0
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-07,Computers,47720,466,55,0,0,0,0,0,0,0,0,0
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-16,Computers,23739,400,41,0,0,0,0,0,0,0,0,0
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-04,Computers,6352,131,16,0.89,0.58,7177.4,0,0,0,0,0,0
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-11,Computers,7716,169,16,0,0,0,0,0,0,0,0,0
11441556648,AK_COL_SEM_PEF_CPC_EST_COMP_LG-Monitores_Oct20_EXP_OCT,2023-02-01,Computers,9089,155,31,0,0,0,0,0,0,0,0,0
19663712850,AK_COL_SEM_PEF_CPC_EST_VJ_Play-Station-5_Feb23_EXP_FEB,2023-02-20,Computers,25570,452,64,0,0,0,0,0,0,0,0,0
19663712850,AK_COL_SEM_PEF_CPC_EST_VJ_Play-Station-5_Feb23_EXP_FEB,2023-02-23,Computers,45259,473,69,2.17,1.47,20831.14,0,0,0,0,0,0
19663712850,AK_COL_SEM_PEF_CPC_EST_VJ_Play-Station-5_Feb23_EXP_FEB,2023-02-10,Computers,27656,91,14,1,0,27656,0,0,0,0,0,0
19663712850,AK_COL_SEM_PEF_CPC_EST_VJ_Play-Station-5_Feb23_EXP_FEB,2023-02-19,Computers,17150,259,39,0.02,0.02,755772.96,0,0,0,0,0,0
19663712850,AK_COL_SEM_PEF_CPC_EST_VJ_Play-Station-5_Feb23_EXP_FEB,2023-02-21,Computers,27258,431,60,0,0,0,0,0,0,0,0,0
19663712850,AK_COL_SEM_PEF_CPC_EST_VJ_Play-Station-5_Feb23_EXP_FEB,2023-02-13,Computers,40528,453,71,0,0,0,0,0,0,0,0,0
19663712850,AK_COL_SEM_PEF_CPC_EST_VJ_Play-Station-5_Feb23_EXP_FEB,2023-02-18,Computers,15968,293,38,0,0,0,0,0,0,0,0,0
19663712850,AK_COL_SEM_PEF_CPC_EST_VJ_Play-Station-5_Feb23_EXP_FEB,2023-02-14,Computers,33523,473,70,1.39,0.26,24181.93,0,0,0,0,0,0
19663712850,AK_COL_SEM_PEF_CPC_EST_VJ_Play-Station-5_Feb23_EXP_FEB,2023-02-22,Computers,31746,487,69,0,0,0,0,0,0,0,0,0
19663712850,AK_COL_SEM_PEF_CPC_EST_VJ_Play-Station-5_Feb23_EXP_FEB,2023-02-15,Computers,32454,446,61,0,0,0,0,0,0,0,0,0
19663712850,AK_COL_SEM_PEF_CPC_EST_VJ_Play-Station-5_Feb23_EXP_FEB,2023-02-17,Computers,27486,423,52,1.29,0.18,21226.81,0,0,0,0,0,0
19663712850,AK_COL_SEM_PEF_CPC_EST_VJ_Play-Station-5_Feb23_EXP_FEB,2023-02-12,Computers,17594,203,36,0,0,0,0,0,0,0,0,0
19663712850,AK_COL_SEM_PEF_CPC_EST_VJ_Play-Station-5_Feb23_EXP_FEB,2023-02-16,Computers,30387,444,50,0,0,0,0,0,0,0,0,0
19663712850,AK_COL_SEM_PEF_CPC_EST_VJ_Play-Station-5_Feb23_EXP_FEB,2023-02-11,Computers,16274,174,28,0.36,0.24,45715.79,0,0,0,0,0,0
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-09,Computers,40392.9,6773,126,5,3,8078.58,0,0,0,0,0,0
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-06,Computers,36269.65,5962,116,9.37,6.25,3871.7,0,0,0,0,0,0
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-20,Computers,52906.2,5147,191,8.97,5.34,5901.28,13,0,0,0,0,13
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-23,Computers,50802.14,6844,164,0,0,0,0,0,0,0,0,0
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-03,Computers,12654.74,3700,126,0.81,0.56,15678.44,11,0,0,0,0,9
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-10,Computers,46878.23,7870,419,5.06,3.13,9270.34,0,0,0,0,0,0
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-19,Computers,22373.29,2405,81,3,2,7457.76,43,0,0,0,0,38
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-08,Computers,61276.08,9701,789,12.31,5.25,4977.3,0,0,0,0,0,0
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-21,Computers,46266.54,5959,140,3.17,2.12,14615.57,0,0,0,0,0,0
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-13,Computers,45198.64,5339,194,8.11,5.29,5573.83,0,0,0,0,0,0
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-05,Computers,19748.01,4447,83,7.47,4.67,2644.4,0,0,0,0,0,0
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-18,Computers,28442.98,3632,109,5.5,3,5171.45,2,0,0,0,0,2
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-14,Computers,39885.76,6076,171,7.6,4.23,5247.65,0,0,0,0,0,0
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-22,Computers,61134.89,7334,149,3.08,2.05,19878.27,17,0,0,0,0,15
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-02,Computers,5342,2302,51,2.12,1.38,2515.04,0,0,0,0,0,0
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-15,Computers,51321.6,7166,770,9.03,4.53,5682.97,0,0,0,0,0,0
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-17,Computers,31263.59,4819,84,0,0,0,22,0,0,0,0,21
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-12,Computers,20693.72,2646,61,8.85,5.91,2337.02,0,0,0,0,0,0
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-07,Computers,63465.43,11462,720,8.54,5.71,7428.9,0,0,0,0,0,0
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-16,Computers,57934.11,6873,451,0.74,0.49,78382.54,0,0,0,0,0,0
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-04,Computers,45234.41,10905,529,11.38,8.03,3974.1,0,0,0,0,0,0
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-11,Computers,38023.21,3525,75,3.37,2.24,11284.72,0,0,0,0,0,0
17889593033,AK_COL_MAX_PEF_CPC_AON_PQ_Groupeseb-Imusa_Jul20_EXP_JUL,2023-02-01,Computers,11216.96,4009,53,11.7,7.74,959.07,1,0,0,0,0,1
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-09,Computers,6905,40,5,0,0,0,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-06,Computers,5338,45,9,0,0,0,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-20,Computers,19937,58,18,0,0,0,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-23,Computers,14904,40,13,0,0,0,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-03,Computers,6856,20,2,0,0,0,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-10,Computers,6810,28,5,0,0,0,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-19,Computers,989,14,3,0,0,0,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-08,Computers,3637,26,3,0,0,0,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-21,Computers,19100,32,5,0,0,0,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-13,Computers,16372,57,12,0.67,0.55,24568.93,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-05,Computers,1672,10,3,3,2,557.33,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-18,Computers,6588,34,5,0.32,0.22,20485.46,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-14,Computers,6709,59,7,0,0,0,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-22,Computers,17767,58,12,0,0,0,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-02,Computers,4181,24,3,0,0,0,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-15,Computers,11112,38,11,0,0,0,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-17,Computers,6605,33,5,0,0,0,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-12,Computers,8926,14,4,3.17,2.08,2818.29,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-07,Computers,3218,18,4,0,0,0,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-16,Computers,5690,26,7,0,0,0,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-04,Computers,1852,7,2,0,0,0,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-11,Computers,12738,26,9,0,0,0,0,0,0,0,0,0
10956333799,AK_COL_SEM_PEF_CPC_AON_LB_Superior-AON-LB_Ago20_EXP_AGO,2023-02-01,Computers,11589,53,13,0,0,0,0,0,0,0,0,0
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-09,Computers,4316.95,1671,2,0,0,0,620,19.24,24.02,29.64,51.42,316
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-06,Computers,3647.5,1396,2,0,0,0,645,30.52,34.05,38.74,57.43,424
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-20,Computers,4465.66,1454,2,3,2,1488.55,403,10.93,16.02,21.24,43.31,153
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-23,Computers,3928.06,1391,5,0,0,0,401,11.35,15.04,21.55,43.6,160
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-03,Computers,2287.89,1317,1,0,0,0,566,24.21,27.89,34.48,56.55,314
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-10,Computers,3542.85,1645,4,0,0,0,600,18.7,22.62,28.08,51.38,307
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-19,Computers,3596.31,1313,3,0,0,0,375,10.2,14.16,19.79,44.44,134
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-08,Computers,2737.09,1437,1,0,0,0,605,24.02,29.05,34.08,55.31,343
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-21,Computers,3575.98,1270,3,0,0,0,422,14.6,18.23,24.78,49.25,184
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-13,Computers,4094.31,1774,9,0,0,0,554,13.66,17.42,22.71,45.53,247
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-05,Computers,2404.64,1219,10,0,0,0,519,25.85,30.51,35.33,54.78,320
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-18,Computers,4855.15,1376,6,0,0,0,433,12.45,15.5,22.05,47.45,176
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-14,Computers,2843,1231,4,0,0,0,409,15.47,19.07,25.12,46.64,192
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-22,Computers,2911.04,1147,5,0,0,0,349,11.66,15.16,21.3,45.22,136
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-02,Computers,1850.98,1125,1,0,0,0,503,27.52,32.24,37.4,56.99,307
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-15,Computers,3744.2,1396,3,0,0,0,472,16.46,20.85,27.32,48.53,230
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-17,Computers,4765.58,1549,5,0,0,0,509,13.57,17.21,22.73,46.62,211
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-12,Computers,4086.71,1828,3,0,0,0,581,13.09,16.84,24.08,47.27,239
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-07,Computers,3369.92,1404,2,0,0,0,656,29.81,33.88,39.39,57.83,416
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-16,Computers,3403.84,1271,3,0,0,0,358,11.63,15.03,20.97,43.35,146
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-04,Computers,2049.71,1279,3,0,0,0,626,31.58,36.05,41.77,61.52,404
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-11,Computers,3717.18,1750,2,0,0,0,570,15.77,20.03,24.7,47.9,274
19620920110,AK_COL_YTB_AWN_CPC_EST_COMP_Nvidia-Gaming_Ene23_EXP_ENE,2023-02-01,Computers,2235.25,1219,2,0,0,0,595,31.33,35.53,41.71,60.51,379
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-09,Computers,75188.26,2940,138,62.95,42.01,1194.48,0,0,0,0,0,0
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-06,Computers,34392.52,4758,46,2.06,0.72,16667.28,1,0,0,0,0,1
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-20,Computers,74670.03,4740,161,1.11,0.74,67525.5,0,0,0,0,0,0
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-23,Computers,26725.37,4155,104,0,0,0,0,0,0,0,0,0
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-03,Computers,50696.52,5453,113,158.44,104.11,319.96,0,0,0,0,0,0
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-10,Computers,33426.03,3207,72,0.13,0.06,266281.35,0,0,0,0,0,0
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-19,Computers,40875.25,1953,29,0,0,0,0,0,0,0,0,0
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-08,Computers,40014.35,5594,275,0.97,0.26,41322.07,0,0,0,0,0,0
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-21,Computers,38153.82,4578,122,1.46,0.33,26165.73,0,0,0,0,0,0
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-13,Computers,36708.49,3459,68,6.28,4.19,5849.53,47,0,0,0,0,44
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-05,Computers,21600,1815,11,0,0,0,0,0,0,0,0,0
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-18,Computers,38109.07,2528,34,55,36,692.89,0,0,0,0,0,0
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-14,Computers,49447.15,5348,152,5.85,3.88,8448.69,2,0,0,0,0,1
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-22,Computers,64634.21,4715,101,0,0,0,0,0,0,0,0,0
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-02,Computers,19976,2562,19,0.86,0.83,23217.41,0,0,0,0,0,0
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-15,Computers,37667.22,2816,44,0,0,0,3,0,0,0,0,2
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-17,Computers,62222.95,6784,154,3,2,20740.98,0,0,0,0,0,0
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-12,Computers,24389.78,2672,37,3,2,8129.93,0,0,0,0,0,0
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-07,Computers,54172.38,5502,113,2.35,1.52,23026.47,0,0,0,0,0,0
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-16,Computers,34882.32,4750,55,3.13,2.13,11161.38,1,0,0,0,0,1
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-04,Computers,27756.22,2347,25,2.14,1.43,12958.29,0,0,0,0,0,0
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-11,Computers,36918.05,2528,44,0,0,0,0,0,0,0,0,0
17894255717,AK_COL_MAX_PEF_CPC_AON_HG_Colchones-Spring_Oct20_EXP_OCT,2023-02-01,Computers,2494,205,3,0,0,0,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-09,Computers,20087,275,13,0,0,0,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-06,Computers,16850,244,18,1.97,1.31,8532.76,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-20,Computers,23033,167,9,2.01,1.01,11462.51,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-23,Computers,10651,132,7,0,0,0,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-03,Computers,21908,210,16,1.46,0.96,15052.62,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-10,Computers,32071,283,22,0,0,0,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-19,Computers,13811,84,5,0,0,0,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-08,Computers,8808,199,10,0,0,0,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-21,Computers,30739,179,13,3,2,10246.33,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-13,Computers,17116,281,20,0,0,0,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-05,Computers,9716,116,6,0,0,0,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-18,Computers,5383,85,4,0,0,0,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-14,Computers,31456,170,19,0,0,0,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-22,Computers,31512,146,16,0.01,0.01,3321948.13,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-02,Computers,23848,278,23,5.8,3.54,4114.65,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-15,Computers,23027,132,12,0,0,0,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-17,Computers,3121,86,3,0,0,0,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-12,Computers,3437,133,4,0,0,0,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-07,Computers,17495,256,15,0,0,0,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-16,Computers,23858,117,9,0.33,0.22,71735.69,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-04,Computers,9221,138,9,2.61,1.76,3535.58,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-11,Computers,13895,188,10,0.18,0.09,77700.36,0,0,0,0,0,0
16218510409,AK_COL_SEM_PEF_CPC_EST_HG_Colchones-Spring_Feb22_EXP_FEB,2023-02-01,Computers,6570,227,11,0,0,0,0,0,0,0,0,0
